czerwony	czerwonego	MASC;ANIM
czesne	czesnego	NEUT
czeszka	czeszki	FEM
czips	czipsa	MASC;ANIM
czirokez	czirokeza	MASC;HUM
czkawka	czkawki	FEM
czop	czopu	MASC;INAN
czopek	czopka	MASC;INAN
czort	czorta	MASC;ANIM
czosnaczek	czosnaczka	MASC;INAN
czosnek	czosnku	MASC;INAN
czołg	czołgu	MASC;INAN
czoło	czoła	NEUT
czubek	czubka	MASC;ANIM
czujnik	czujnika	MASC;INAN
czumak	czumaka	MASC;HUM
czuwasz	czuwasza	MASC;HUM
czuwaszka	czuwaszki	FEM
czwartek	czwartku	MASC;INAN
czworokąt	czworokąta	MASC;INAN
czwóreczka	czwóreczki	FEM
czwórka	czwórki	FEM
czyn	czynu	MASC;INAN
czynel	czynela	MASC;INAN
czynnik	czynnika	MASC;INAN
czynność	czynności	FEM
czysta	czystej	FEM
czystka	czystki	FEM
czytanie	czytania	NEUT
czytelniczka	czytelniczki	FEM
czytelnik	czytelnika	MASC;HUM
czyż	czyża	MASC;ANIM
czółenko	czółenka	NEUT
czółno	czółna	NEUT
cząsteczka	cząsteczki	FEM
cząstka	cząstki	FEM
częstokół	częstokołu	MASC;INAN
częstotliwość	częstotliwości	FEM
część	części	FEM
członek	członka	MASC;INAN
człowieczeństwo	człowieczeństwa	NEUT
człowiek	człowieka	MASC;HUM
córeczka	córeczki	FEM
córka	córki	FEM
cętka	cętki	FEM
cło	cła	NEUT
dach	dachu	MASC;INAN
dachowiec	dachowca	MASC;ANIM
dachówka	dachówki	FEM
dacza	daczy	FEM
daktylowiec	daktylowca	MASC;INAN
dal	dali	FEM
dalmatyńczyk	dalmatyńczyka	MASC;ANIM
dama	damy	FEM
dandys	dandysa	MASC;HUM
danie	dania	NEUT
danina	daniny	FEM
dar	daru	MASC;INAN
darbuka	darbuki	FEM
darowizna	darowizny	FEM
darwinista	darwinisty	MASC;HUM
darń	darni	FEM
daszek	daszka	MASC;INAN
data	daty	FEM
dawca	dawcy	MASC;HUM
dawczyni	dawczyni	FEM
dawka	dawki	FEM
debata	debaty	FEM
debeściak	debeściaka	MASC;HUM
debiut	debiutu	MASC;INAN
decha	dechy	FEM
decymetr	decymetra	MASC;INAN
deista	deisty	MASC;HUM
dekada	dekady	FEM
dekan	dekanu	MASC;INAN
dekiel	dekla	MASC;INAN
dekielek	dekielka	MASC;INAN
dekret	dekretu	MASC;INAN
delegat	delegata	MASC;HUM
delikwent	delikwenta	MASC;HUM
delirium	delirium	NEUT
delta	delty	FEM
deltoid	deltoidu	MASC;INAN
demagog	demagoga	MASC;HUM
demograf	demografa	MASC;HUM
demokrata	demokraty	MASC;HUM
demon	demona	MASC;ANIM
demonstrant	demonstranta	MASC;HUM
denaturat	denaturatu	MASC;INAN
dentysta	dentysty	MASC;HUM
dentystka	dentystki	FEM
depesza	depeszy	FEM
depilator	depilatora	MASC;INAN
deptak	deptaku	MASC;INAN
dermatolog	dermatologa	MASC;HUM
deseczka	deseczki	FEM
deser	deseru	MASC;INAN
deska	deski	FEM
deskarz	deskarza	MASC;HUM
deskorolka	deskorolki	FEM
despota	despoty	MASC;HUM
destylat	destylatu	MASC;INAN
deszczyk	deszczyku	MASC;INAN
deszczówka	deszczówki	FEM
detektyw	detektywa	MASC;HUM
deweloper	dewelopera	MASC;HUM
dewota	dewoty	MASC;HUM
dewotka	dewotki	FEM
dezodorant	dezodorantu	MASC;INAN
diabeł	diabła	MASC;ANIM
diablica	diablicy	FEM
diadem	diademu	MASC;INAN
diagram	diagramu	MASC;INAN
diaks	diaksu	MASC;INAN
dialekt	dialektu	MASC;INAN
dialog	dialogu	MASC;INAN
diament	diamentu	MASC;INAN
dinar	dinara	MASC;ANIM
dinozaur	dinozaura	MASC;ANIM
dioda	diody	FEM
dj	dj-a	MASC;HUM
dno	dna	NEUT
doba	doby	FEM
dobro	dobra	NEUT
dobytek	dobytku	MASC;INAN
docent	docenta	MASC;HUM
docentura	docentury	FEM
dochodzenie	dochodzenia	NEUT
dochód	dochodu	MASC;INAN
dodatek	dodatku	MASC;INAN
dodawanie	dodawania	NEUT
dodekafonia	dodekafonii	FEM
dodekan	dodekanu	MASC;INAN
dojarka	dojarki	FEM
dojrzałość	dojrzałości	FEM
doker	dokera	MASC;HUM
dokonanie	dokonania	NEUT
doktor	doktora	MASC;HUM
doktorant	doktoranta	MASC;HUM
doktorantka	doktorantki	FEM
doktorat	doktoratu	MASC;INAN
dokument	dokumentu	MASC;INAN
dola	doli	FEM
dolar	dolara	MASC;ANIM
dolec	dolca	MASC;ANIM
dolina	doliny	FEM
dom	domu	MASC;INAN
domator	domatora	MASC;HUM
domek	domku	MASC;INAN
domena	domeny	FEM
domieszka	domieszki	FEM
domknięcie	domknięcia	NEUT
domownik	domownika	MASC;HUM
domówka	domówki	FEM
donica	donicy	FEM
doniczka	doniczki	FEM
dopalacz	dopalacza	MASC;INAN
dopełniacz	dopełniacza	MASC;INAN
dopełnienie	dopełnienia	NEUT
dopływ	dopływu	MASC;INAN
doradca	doradcy	MASC;HUM
dorosły	dorosłego	MASC;HUM
dorzecze	dorzecza	NEUT
doskonałość	doskonałości	FEM
dostatek	dostatku	MASC;INAN
dostawczak	dostawczaka	MASC;ANIM
dotyk	dotyku	MASC;INAN
dowcip	dowcipu	MASC;INAN
dowód	dowodu	MASC;INAN
dozorca	dozorcy	MASC;HUM
dozorczyni	dozorczyni	FEM
dozór	dozoru	MASC;INAN
doświadczenie	doświadczenia	NEUT
drab	draba	MASC;HUM
drabina	drabiny	FEM
dramat	dramatu	MASC;INAN
drapieżnik	drapieżnika	MASC;ANIM
drań	drania	MASC;HUM
dred	dreda	MASC;INAN
dresiarz	dresiarza	MASC;HUM
dreszcz	dreszczu	MASC;INAN
drewniak	drewniaka	MASC;INAN
drewno	drewna	NEUT
drganie	drgania	NEUT
drobiazg	drobiazgu	MASC;INAN
drobina	drobiny	FEM
drobnostka	drobnostki	FEM
droga	drogi	FEM
drogowskaz	drogowskazu	MASC;INAN
dromader	dromadera	MASC;ANIM
drop	dropia	MASC;ANIM
drożdżówka	drożdżówki	FEM
druh	druha	MASC;HUM
drukarka	drukarki	FEM
drukarnia	drukarni	FEM
drumla	drumli	FEM
drużyna	drużyny	FEM
drzazga	drzazgi	FEM
drzemka	drzemki	FEM
drzewo	drzewa	NEUT
drzeworyt	drzeworytu	MASC;INAN
drzewostan	drzewostanu	MASC;INAN
drąg	drąga	MASC;INAN
drągal	drągala	MASC;HUM
dubeltówka	dubeltówki	FEM
dudziarz	dudziarza	MASC;HUM
duma	dumy	FEM
dunka	dunki	FEM
dupa	dupy	FEM
dupek	dupka	MASC;HUM
dupodajka	dupodajki	FEM
durszlak	durszlaka	MASC;INAN
dusiciel	dusiciela	MASC;HUM
dusza	duszy	FEM
duńczyk	duńczyka	MASC;HUM
dworka	dworki	FEM
dworzanin	dworzanina	MASC;HUM
dworzec	dworca	MASC;INAN
dwukropek	dwukropka	MASC;INAN
dwumian	dwumianu	MASC;INAN
dwunastnica	dwunastnicy	FEM
dwusieczna	dwusiecznej	FEM
dwusuw	dwusuwu	MASC;INAN
dwutlenek	dwutlenku	MASC;INAN
dwuznak	dwuznaku	MASC;INAN
dwójeczka	dwójeczki	FEM
dwójka	dwójki	FEM
dwór	dworu	MASC;INAN
dwórka	dwórki	FEM
dybuk	dybuka	MASC;ANIM
dycha	dychy	FEM
dyftong	dyftongu	MASC;INAN
dykcjonarz	dykcjonarza	MASC;INAN
dyktafon	dyktafonu	MASC;INAN
dyktando	dyktanda	NEUT
dyktator	dyktatora	MASC;HUM
dyktatura	dyktatury	FEM
dym	dymu	MASC;INAN
dymnica	dymnicy	FEM
dynamit	dynamitu	MASC;INAN
dynia	dyni	FEM
dyplom	dyplomu	MASC;INAN
dyplomata	dyplomaty	MASC;HUM
dyrektor	dyrektora	MASC;HUM
dyrygent	dyrygenta	MASC;HUM
dyskietka	dyskietki	FEM
dyskoteka	dyskoteki	FEM
dystans	dystansu	MASC;INAN
dysydent	dysydenta	MASC;HUM
dyszel	dyszla	MASC;INAN
dywan	dywanu	MASC;INAN
dywiz	dywizu	MASC;INAN
dzban	dzbanu	MASC;INAN
dziad	dziada	MASC;HUM
dziadek	dziadka	MASC;HUM
dział	działu	MASC;INAN
działacz	działacza	MASC;HUM
działaczka	działaczki	FEM
działanie	działania	NEUT
działka	działki	FEM
działko	działka	NEUT
działo	działa	NEUT
dzida	dzidy	FEM
dzidziuś	dzidziusia	MASC;ANIM
dzieciobójstwo	dzieciobójstwa	NEUT
dziecię	dziecięcia	NEUT
dziecko	dziecka	NEUT
dziedzic	dziedzica	MASC;HUM
dziedzictwo	dziedzictwa	NEUT
dziedzina	dziedziny	FEM
dziedziniec	dziedzińca	MASC;INAN
dzielenie	dzielenia	NEUT
dzielna	dzielnej	FEM
dzielnica	dzielnicy	FEM
dzielnik	dzielnika	MASC;INAN
dziennik	dziennika	MASC;INAN
dziennikarka	dziennikarki	FEM
dziennikarz	dziennikarza	MASC;HUM
dzierżawa	dzierżawy	FEM
dzierżawca	dzierżawcy	MASC;HUM
dziesięciolecie	dziesięciolecia	NEUT
dziewczyna	dziewczyny	FEM
dziewczynka	dziewczynki	FEM
dziewczę	dziewczęcia	NEUT
dziewica	dziewicy	FEM
dziewierz	dziewierza	MASC;HUM
dziewięciornik	dziewięciornika	MASC;INAN
dziewka	dziewki	FEM
dziewoja	dziewoi	FEM
dzieło	dzieła	NEUT
dzień	dnia	MASC;INAN
dzieża	dzieży	FEM
dzik	dzika	MASC;ANIM
dzikus	dzikusa	MASC;HUM
dziobak	dziobaka	MASC;ANIM
dziupla	dziupli	FEM
dziura	dziury	FEM
dziurawiec	dziurawca	MASC;INAN
dziureczka	dziureczki	FEM
dziurka	dziurki	FEM
dziw	dziwu	MASC;INAN
dziwadło	dziwadła	NEUT
dziwak	dziwaka	MASC;HUM
dziwka	dziwki	FEM
dziób	dziobu	MASC;INAN
dzióbek	dzióbka	MASC;INAN
dziąsło	dziąsła	NEUT
dzięcielina	dzięcieliny	FEM
dzięcioł	dzięcioła	MASC;ANIM
dzwon	dzwonu	MASC;INAN
dzwonek	dzwonka	MASC;INAN
dzwoniec	dzwońca	MASC;ANIM
dzwonnica	dzwonnicy	FEM
dół	dołu	MASC;INAN
dąb	dębu	MASC;INAN
dęga	dęgi	FEM
dławik	dławika	MASC;ANIM
dłoń	dłoni	FEM
dłubanka	dłubanki	FEM
dług	długu	MASC;INAN
długopis	długopisu	MASC;INAN
długość	długości	FEM
dłuto	dłuta	NEUT
dłużnik	dłużnika	MASC;HUM
dźwig	dźwigu	MASC;INAN
dźwignia	dźwigni	FEM
dźwięk	dźwięku	MASC;INAN
dżdżownica	dżdżownicy	FEM
dżelada	dżelady	FEM
dżem	dżemu	MASC;INAN
dżentelmen	dżentelmena	MASC;HUM
dżezbend	dżezbendu	MASC;INAN
dżezmen	dżezmena	MASC;HUM
dżingiel	dżingla	MASC;INAN
dżinn	dżinna	MASC;HUM
dżojstik	dżojstika	MASC;INAN
dżokej	dżokeja	MASC;HUM
dżoker	dżokera	MASC;ANIM
dżudoczka	dżudoczki	FEM
dżudoka	dżudoki	MASC;HUM
dżuma	dżumy	FEM
dżungla	dżungli	FEM
e-mail	e-maila	MASC;INAN
ebonit	ebonitu	MASC;INAN
echo	echa	NEUT
edredon	edredona	MASC;ANIM
edykt	edyktu	MASC;INAN
edyl	edyla	MASC;HUM
efekt	efektu	MASC;INAN
egiptolog	egiptologa	MASC;HUM
egoista	egoisty	MASC;HUM
egzamin	egzaminu	MASC;INAN
egzonim	egzonimu	MASC;INAN
egzorcysta	egzorcysty	MASC;HUM
egzorcyzm	egzorcyzmu	MASC;INAN
egzosfera	egzosfery	FEM
ekierka	ekierki	FEM
ekipa	ekipy	FEM
ekolog	ekologa	MASC;HUM
ekonomista	ekonomisty	MASC;HUM
ekonomistka	ekonomistki	FEM
ekosystem	ekosystemu	MASC;INAN
ekran	ekranu	MASC;INAN
ekshibicjonista	ekshibicjonisty	MASC;HUM
eksklawa	eksklawy	FEM
ekskomunika	ekskomuniki	FEM
ekskrement	ekskrementu	MASC;INAN
ekspedient	ekspedienta	MASC;HUM
ekspedientka	ekspedientki	FEM
ekspert	eksperta	MASC;HUM
ekspertka	ekspertki	FEM
eksperyment	eksperymentu	MASC;INAN
eksport	eksportu	MASC;INAN
ekspres	ekspresu	MASC;INAN
ekstaza	ekstazy	FEM
ekstrakt	ekstraktu	MASC;INAN
ekstremum	ekstremum	NEUT
ekwilibrysta	ekwilibrysty	MASC;HUM
ekwilibrystka	ekwilibrystki	FEM
ekwilibrystyka	ekwilibrystyki	FEM
elektroda	elektrody	FEM
elektrolit	elektrolitu	MASC;INAN
elektron	elektronu	MASC;INAN
elektronik	elektronika	MASC;HUM
elektronowolt	elektronowolta	MASC;INAN
elektrownia	elektrowni	FEM
elektryk	elektryka	MASC;HUM
element	elementu	MASC;INAN
elipsa	elipsy	FEM
elita	elity	FEM
embargo	embarga	NEUT
emerytura	emerytury	FEM
emir	emira	MASC;HUM
emirat	emiratu	MASC;INAN
empetrójka	empetrójki	FEM
emporium	emporium	NEUT
endonim	endonimu	MASC;INAN
endorfina	endorfiny	FEM
energetyk	energetyka	MASC;INAN
enklawa	enklawy	FEM
enter	entera	MASC;INAN
entomolog	entomologa	MASC;HUM
entuzjasta	entuzjasty	MASC;HUM
entuzjastka	entuzjastki	FEM
enzym	enzymu	MASC;INAN
epenteza	epentezy	FEM
epicentrum	epicentrum	NEUT
epicykl	epicyklu	MASC;INAN
epifit	epifitu	MASC;INAN
epilog	epilogu	MASC;INAN
episkopat	episkopatu	MASC;INAN
epitafium	epitafium	NEUT
epitet	epitetu	MASC;INAN
epizod	epizodu	MASC;INAN
epoka	epoki	FEM
epos	eposu	MASC;INAN
era	ery	FEM
eremita	eremity	MASC;HUM
errata	erraty	FEM
erytrocyt	erytrocytu	MASC;INAN
esej	eseju	MASC;INAN
esemes	esemesa	MASC;INAN
ester	estru	MASC;INAN
esteta	estety	MASC;HUM
etan	etanu	MASC;INAN
etap	etapu	MASC;INAN
eter	eteru	MASC;INAN
etrusk	etruska	MASC;HUM
eufemizm	eufemizmu	MASC;INAN
europejczyk	europejczyka	MASC;HUM
europejka	europejki	FEM
eutanazista	eutanazisty	MASC;HUM
ewangeliarz	ewangeliarza	MASC;INAN
fabryka	fabryki	FEM
fabuła	fabuły	FEM
facet	faceta	MASC;HUM
fag	faga	MASC;ANIM
fagot	fagotu	MASC;INAN
fajek	fajka	MASC;ANIM
fajerwerk	fajerwerku	MASC;INAN
fajka	fajki	FEM
faks	faksu	MASC;INAN
fakt	faktu	MASC;INAN
faktura	faktury	FEM
fala	fali	FEM
falanga	falangi	FEM
falochron	falochronu	MASC;INAN
fan	fana	MASC;HUM
fanatyczka	fanatyczki	FEM
fanatyk	fanatyka	MASC;HUM
fanka	fanki	FEM
fant	fantu	MASC;INAN
farad	farada	MASC;INAN
faraon	faraona	MASC;HUM
farba	farby	FEM
farfocel	farfocla	MASC;ANIM
farma	farmy	FEM
farmaceuta	farmaceuty	MASC;HUM
farmaceutka	farmaceutki	FEM
farmazon	farmazona	MASC;INAN
farsa	farsy	FEM
fartuch	fartucha	MASC;INAN
fasada	fasady	FEM
fasola	fasoli	FEM
faszysta	faszysty	MASC;HUM
fatalista	fatalisty	MASC;HUM
fatwa	fatwy	FEM
fauna	fauny	FEM
fax	faksu	MASC;INAN
faza	fazy	FEM
fazan	fazana	MASC;ANIM
fałsz	fałszu	MASC;INAN
fałszerstwo	fałszerstwa	NEUT
fałszerz	fałszerza	MASC;HUM
fałszywka	fałszywki	FEM
felga	felgi	FEM
felieton	felietonu	MASC;INAN
feminazistka	feminazistki	FEM
feministka	feministki	FEM
fenek	fenka	MASC;ANIM
fenicjanin	fenicjanina	MASC;HUM
fenicjanka	fenicjanki	FEM
feniks	feniksa	MASC;ANIM
fenol	fenolu	MASC;INAN
fenyloalanina	fenyloalaniny	FEM
fermion	fermionu	MASC;INAN
festiwal	festiwalu	MASC;INAN
feta	fety	FEM
ficzer	ficzeru	MASC;INAN
fideista	fideisty	MASC;HUM
figa	figi	FEM
figura	figury	FEM
filc	filcu	MASC;INAN
filiżaneczka	filiżaneczki	FEM
filiżanka	filiżanki	FEM
film	filmu	MASC;INAN
filmoteka	filmoteki	FEM
filmowiec	filmowca	MASC;HUM
filolog	filologa	MASC;HUM
filologia	filologii	FEM
filozof	filozofa	MASC;HUM
filtr	filtru	MASC;INAN
finalista	finalisty	MASC;HUM
finalistka	finalistki	FEM
finał	finału	MASC;INAN
fiolet	fioletu	MASC;INAN
fiolka	fiolki	FEM
fiord	fiordu	MASC;INAN
fiołek	fiołka	MASC;INAN
firma	firmy	FEM
fistaszek	fistaszka	MASC;ANIM
fiut	fiuta	MASC;ANIM
fizjoterapeuta	fizjoterapeuty	MASC;HUM
fizyk	fizyka	MASC;HUM
fizyka	fizyki	FEM
flaga	flagi	FEM
flak	flaku	MASC;INAN
flaming	flaminga	MASC;ANIM
flauta	flauty	FEM
flecista	flecisty	MASC;HUM
flet	fletu	MASC;INAN
flirt	flirtu	MASC;INAN
flora	flory	FEM
flota	floty	FEM
flądra	flądry	FEM
fok	foka	MASC;INAN
foka	foki	FEM
fokstrot	fokstrota	MASC;ANIM
folder	folderu	MASC;INAN
folwark	folwarku	MASC;INAN
fonem	fonemu	MASC;INAN
fonetyczka	fonetyczki	FEM
fonetyk	fonetyka	MASC;HUM
fonetyka	fonetyki	FEM
fonon	fononu	MASC;INAN
fontanna	fontanny	FEM
forint	forinta	MASC;ANIM
formalista	formalisty	MASC;HUM
fort	fortu	MASC;INAN
forteca	fortecy	FEM
fortel	fortelu	MASC;INAN
fortepian	fortepianu	MASC;INAN
forum	forum	NEUT
foryś	forysia	MASC;HUM
fosa	fosy	FEM
fosforan	fosforanu	MASC;INAN
fotka	fotki	FEM
fotograf	fotografa	MASC;HUM
foton	fotonu	MASC;INAN
fotosynteza	fotosyntezy	FEM
fraczek	fraczka	MASC;INAN
fragment	fragmentu	MASC;INAN
frajer	frajera	MASC;HUM
frak	fraka	MASC;INAN
francuz	francuza	MASC;HUM
francuzka	francuzki	FEM
frank	franka	MASC;ANIM
fregata	fregaty	FEM
fresk	fresku	MASC;INAN
fretka	fretki	FEM
frezarka	frezarki	FEM
frezer	frezera	MASC;HUM
fristajlowiec	fristajlowca	MASC;HUM
frustrat	frustrata	MASC;HUM
frytka	frytki	FEM
fryzjer	fryzjera	MASC;HUM
fryzjerka	fryzjerki	FEM
fryzura	fryzury	FEM
fuga	fugi	FEM
fuks	fuksa	MASC;INAN
fundament	fundamentu	MASC;INAN
funkcjonariusz	funkcjonariusza	MASC;HUM
funktor	funktora	MASC;INAN
funpag	funpaga	MASC;INAN
funt	funta	MASC;ANIM
fura	fury	FEM
furan	furanu	MASC;INAN
furman	furmana	MASC;HUM
furmanka	furmanki	FEM
furtka	furtki	FEM
fuszer	fuszera	MASC;HUM
futro	futra	NEUT
futrzak	futrzaka	MASC;ANIM
fuzarioza	fuzariozy	FEM
gabinet	gabinetu	MASC;INAN
gadożer	gadożera	MASC;ANIM
gadzinówka	gadzinówki	FEM
gaj	gaju	MASC;INAN
gajowy	gajowego	MASC;HUM
gala	gali	FEM
galaktyka	galaktyki	FEM
galeon	galeonu	MASC;INAN
galernik	galernika	MASC;HUM
gamepad	gamepada	MASC;INAN
gamratka	gamratki	FEM
ganek	ganku	MASC;INAN
gap	gapia	MASC;HUM
garbarz	garbarza	MASC;HUM
garbus	garbusa	MASC;HUM
garderoba	garderoby	FEM
gardziel	gardzieli	FEM
gardło	gardła	NEUT
gargulec	gargulca	MASC;ANIM
garnek	garnka	MASC;INAN
garnirunek	garnirunku	MASC;INAN
garnitur	garnituru	MASC;INAN
garnizon	garnizonu	MASC;INAN
garnuszek	garnuszka	MASC;INAN
garstka	garstki	FEM
garść	garści	FEM
gastarbajter	gastarbajtera	MASC;HUM
gastrofaza	gastrofazy	FEM
gatunek	gatunku	MASC;INAN
gawron	gawrona	MASC;ANIM
gaz	gazu	MASC;INAN
gazela	gazeli	FEM
gazeta	gazety	FEM
gazetówka	gazetówki	FEM
gała	gały	FEM
gałka	gałki	FEM
gałązka	gałązki	FEM
gałąź	gałęzi	FEM
gaśnica	gaśnicy	FEM
gaźnik	gaźnika	MASC;INAN
gbur	gbura	MASC;HUM
gejsza	gejszy	FEM
gejzer	gejzeru	MASC;INAN
gekon	gekona	MASC;ANIM
gen	genu	MASC;INAN
generał	generała	MASC;HUM
geodeta	geodety	MASC;HUM
geolog	geologa	MASC;HUM
gepard	geparda	MASC;ANIM
gest	gestu	MASC;INAN
getto	getta	NEUT
gibon	gibona	MASC;ANIM
giermek	giermka	MASC;HUM
giez	gza	MASC;ANIM
gigant	giganta	MASC;HUM
gilotyna	gilotyny	FEM
gimnazjum	gimnazjum	NEUT
ginekolog	ginekologa	MASC;HUM
gitara	gitary	FEM
gitarzysta	gitarzysty	MASC;HUM
glazura	glazury	FEM
gleba	gleby	FEM
glicyna	glicyny	FEM
glif	glifu	MASC;INAN
glina	gliny	FEM
gliniarz	gliniarza	MASC;HUM
glista	glisty	FEM
glon	glonu	MASC;INAN
gluon	gluonu	MASC;INAN
glut	gluta	MASC;INAN
glutamina	glutaminy	FEM
gmach	gmachu	MASC;INAN
gmina	gminy	FEM
gnat	gnata	MASC;ANIM
gniazdko	gniazdka	NEUT
gniazdo	gniazda	NEUT
gnida	gnidy	FEM
gnębiciel	gnębiciela	MASC;HUM
godność	godności	FEM
godzina	godziny	FEM
gol	gola	MASC;ANIM
golarka	golarki	FEM
golfista	golfisty	MASC;HUM
golfistka	golfistki	FEM
golonka	golonki	FEM
goniec	gońca	MASC;HUM
gont	gontu	MASC;INAN
gorol	gorola	MASC;HUM
gorycz	goryczy	FEM
goryczka	goryczki	FEM
goryl	goryla	MASC;ANIM
gorzelnia	gorzelni	FEM
gorączka	gorączki	FEM
gospoda	gospody	FEM
gospodarka	gospodarki	FEM
gospodarstwo	gospodarstwa	NEUT
gospodarz	gospodarza	MASC;HUM
gospodyni	gospodyni	FEM
gołąbek	gołąbka	MASC;ANIM
gołębię	gołębięcia	NEUT
gołębnik	gołębnika	MASC;INAN
gościniec	gościńca	MASC;INAN
gość	gościa	MASC;HUM
goździk	goździka	MASC;ANIM
gra	gry	FEM
grabież	grabieży	FEM
grabieżca	grabieżcy	MASC;HUM
graca	gracy	FEM
gracz	gracza	MASC;HUM
graf	grafu	MASC;INAN
grafika	grafiki	FEM
grafoskop	grafoskopu	MASC;INAN
graham	grahama	MASC;INAN
grahamka	grahamki	FEM
gram	grama	MASC;INAN
gramatyka	gramatyki	FEM
gramofon	gramofonu	MASC;INAN
granat	granatu	MASC;INAN
granatnik	granatnika	MASC;INAN
granatowiec	granatowca	MASC;INAN
graniastosłup	graniastosłupa	MASC;INAN
granica	granicy	FEM
granit	granitu	MASC;INAN
grat	grata	MASC;ANIM
grawerowanie	grawerowania	NEUT
grawiton	grawitonu	MASC;INAN
grań	grani	FEM
greczynka	greczynki	FEM
grej	greja	MASC;INAN
grejpfrut	grejpfruta	MASC;ANIM
grek	greka	MASC;HUM
grill	grilla	MASC;INAN
grindwal	grindwala	MASC;ANIM
grobowiec	grobowca	MASC;INAN
grochówka	grochówki	FEM
grom	gromu	MASC;INAN
gromada	gromady	FEM
grono	grona	NEUT
grosz	grosza	MASC;INAN
groszek	groszku	MASC;INAN
grota	groty	FEM
groza	grozy	FEM
groźba	groźby	FEM
grucha	gruchy	FEM
gruczoł	gruczołu	MASC;INAN
gruda	grudy	FEM
grudzień	grudnia	MASC;INAN
grunt	gruntu	MASC;INAN
grupa	grupy	FEM
grusza	gruszy	FEM
gruszeczka	gruszeczki	FEM
gruszyczka	gruszyczki	FEM
gruz	gruzu	MASC;INAN
gruzin	gruzina	MASC;HUM
gruzinka	gruzinki	FEM
grypa	grypy	FEM
grzałka	grzałki	FEM
grzbiet	grzbietu	MASC;INAN
grzebień	grzebienia	MASC;INAN
grzech	grzechu	MASC;INAN
grzechotka	grzechotki	FEM
grzechotnik	grzechotnika	MASC;ANIM
grzeczność	grzeczności	FEM
grzejnik	grzejnika	MASC;INAN
grzesiek	grześka	MASC;HUM
grzesznik	grzesznika	MASC;HUM
grześ	grzesia	MASC;HUM
grzmot	grzmotu	MASC;INAN
grzybek	grzybka	MASC;ANIM
grzybień	grzybienia	MASC;INAN
grzybobranie	grzybobrania	NEUT
grzybowa	grzybowej	FEM
grzywa	grzywy	FEM
grzywka	grzywki	FEM
grzywna	grzywny	FEM
grzęda	grzędy	FEM
grób	grobu	MASC;INAN
gród	grodu	MASC;INAN
grążel	grążela	MASC;INAN
guawa	guawy	FEM
guma	gumy	FEM
gumka	gumki	FEM
gumno	gumna	NEUT
gust	gustu	MASC;INAN
guz	guza	MASC;INAN
guziczek	guziczka	MASC;INAN
guziec	guźca	MASC;ANIM
gułag	gułagu	MASC;INAN
gwar	gwaru	MASC;INAN
gwara	gwary	FEM
gwałciciel	gwałciciela	MASC;HUM
gwałcicielka	gwałcicielki	FEM
gwałt	gwałtu	MASC;INAN
gwiazdka	gwiazdki	FEM
gwiazdor	gwiazdora	MASC;HUM
gwiazdozbiór	gwiazdozbioru	MASC;INAN
gwint	gwintu	MASC;INAN
gwizdek	gwizdka	MASC;INAN
gwóźdź	gwóździa	MASC;INAN
góra	góry	FEM
góralka	góralki	FEM
gówienko	gówienka	NEUT
gówniak	gówniaka	MASC;ANIM
gówniarz	gówniarza	MASC;HUM
gówno	gówna	NEUT
gównoburza	gównoburzy	FEM
gąbka	gąbki	FEM
gąsienica	gąsienicy	FEM
gąsię	gąsięcia	NEUT
gąska	gąski	FEM
gęstość	gęstości	FEM
gęstwa	gęstwy	FEM
gęś	gęsi	FEM
głodówka	głodówki	FEM
głos	głosu	MASC;INAN
głoska	głoski	FEM
głosowanie	głosowania	NEUT
głowa	głowy	FEM
głowica	głowicy	FEM
głownia	głowni	FEM
głośnia	głośni	FEM
głośnik	głośnika	MASC;INAN
głośność	głośności	FEM
głuchoniemy	głuchoniemego	MASC;HUM
głupek	głupka	MASC;HUM
głupiec	głupca	MASC;HUM
głupota	głupoty	FEM
głuptak	głuptaka	MASC;ANIM
głuptas	głuptasa	MASC;HUM
głusza	głuszy	FEM
głuszec	głuszca	MASC;ANIM
głód	głodu	MASC;INAN
głóg	głogu	MASC;INAN
główka	główki	FEM
głębia	głębi	FEM
gżegżółka	gżegżółki	FEM
habit	habitu	MASC;INAN
hacham	hachama	MASC;HUM
haczyk	haczyka	MASC;INAN
hadis	hadisu	MASC;INAN
hadron	hadrona	MASC;INAN
haft	haftu	MASC;INAN
hak	haka	MASC;INAN
hala	hali	FEM
halabarda	halabardy	FEM
halerz	halerza	MASC;INAN
halibut	halibuta	MASC;ANIM
hamak	hamaka	MASC;INAN
hamburger	hamburgera	MASC;ANIM
hamulec	hamulca	MASC;INAN
handlarka	handlarki	FEM
handlarz	handlarza	MASC;HUM
hangar	hangaru	MASC;INAN
haracz	haraczu	MASC;INAN
harcerz	harcerza	MASC;HUM
harem	haremu	MASC;INAN
harfa	harfy	FEM
harmonogram	harmonogramu	MASC;INAN
harpun	harpuna	MASC;INAN
hasło	hasła	NEUT
haubica	haubicy	FEM
hazard	hazardu	MASC;INAN
hałas	hałasu	MASC;INAN
headshot	headshota	MASC;INAN
hebel	hebla	MASC;INAN
hedonista	hedonisty	MASC;HUM
hejter	hejtera	MASC;HUM
heksametr	heksametru	MASC;INAN
heksan	heksanu	MASC;INAN
hektar	hektara	MASC;INAN
helikopter	helikoptera	MASC;INAN
helisa	helisy	FEM
hemoliza	hemolizy	FEM
