drzeworyt	drzeworytu	MASC;INAN
drzewostan	drzewostanu	MASC;INAN
drąg	drąga	MASC;INAN
drągal	drągala	MASC;HUM
dubeltówka	dubeltówki	FEM
duma	dumy	FEM
dunka	dunki	FEM
dupek	dupka	MASC;HUM
durszlak	durszlaka	MASC;INAN
dusiciel	dusiciela	MASC;HUM
dusza	duszy	FEM
dworka	dworki	FEM
dworzanin	dworzanina	MASC;HUM
dworzec	dworca	MASC;INAN
dwukropek	dwukropka	MASC;INAN
dwunastnica	dwunastnicy	FEM
dwusieczna	dwusiecznej	FEM
dwuznak	dwuznaku	MASC;INAN
dwójeczka	dwójeczki	FEM
dwójka	dwójki	FEM
dwór	dworu	MASC;INAN
dwórka	dwórki	FEM
dybuk	dybuka	MASC;ANIM
dycha	dychy	FEM
dyftong	dyftongu	MASC;INAN
dyktando	dyktanda	NEUT
dyktator	dyktatora	MASC;HUM
dym	dymu	MASC;INAN
dymnica	dymnicy	FEM
dynia	dyni	FEM
dyplom	dyplomu	MASC;INAN
dyrektor	dyrektora	MASC;HUM
dyrygent	dyrygenta	MASC;HUM
dyskietka	dyskietki	FEM
dyskoteka	dyskoteki	FEM
dystans	dystansu	MASC;INAN
dysydent	dysydenta	MASC;HUM
dyszel	dyszla	MASC;INAN
dywan	dywanu	MASC;INAN
dywiz	dywizu	MASC;INAN
dzban	dzbanu	MASC;INAN
dziad	dziada	MASC;HUM
dziadek	dziadka	MASC;HUM
dział	działu	MASC;INAN
działanie	działania	NEUT
działka	działki	FEM
działko	działka	NEUT
działo	działa	NEUT
dzida	dzidy	FEM
dziecię	dziecięcia	NEUT
dziecko	dziecka	NEUT
dziedzic	dziedzica	MASC;HUM
dziedzictwo	dziedzictwa	NEUT
dziedzina	dziedziny	FEM
dzielna	dzielnej	FEM
dzielnica	dzielnicy	FEM
dziennik	dziennika	MASC;INAN
dziennikarka	dziennikarki	FEM
dziennikarz	dziennikarza	MASC;HUM
dzierżawa	dzierżawy	FEM
dzierżawca	dzierżawcy	MASC;HUM
dziesięciolecie	dziesięciolecia	NEUT
dziewczyna	dziewczyny	FEM
dziewczynka	dziewczynki	FEM
dziewczę	dziewczęcia	NEUT
dziewica	dziewicy	FEM
dziewierz	dziewierza	MASC;HUM
dziewięciornik	dziewięciornika	MASC;INAN
dziewka	dziewki	FEM
dziewoja	dziewoi	FEM
dzieło	dzieła	NEUT
dzień	dnia	MASC;INAN
dzieża	dzieży	FEM
dzik	dzika	MASC;ANIM
dzikus	dzikusa	MASC;HUM
dziobak	dziobaka	MASC;ANIM
dziura	dziury	FEM
dziurawiec	dziurawca	MASC;INAN
dziureczka	dziureczki	FEM
dziurka	dziurki	FEM
dziw	dziwu	MASC;INAN
dziwak	dziwaka	MASC;HUM
dziwka	dziwki	FEM
dziób	dziobu	MASC;INAN
dziąsło	dziąsła	NEUT
dzięcielina	dzięcieliny	FEM
dzięcioł	dzięcioła	MASC;ANIM
dzwon	dzwonu	MASC;INAN
dzwonek	dzwonka	MASC;INAN
dzwoniec	dzwońca	MASC;ANIM
dzwonnica	dzwonnicy	FEM
dół	dołu	MASC;INAN
dąb	dębu	MASC;INAN
dęga	dęgi	FEM
dłoń	dłoni	FEM
dłubanka	dłubanki	FEM
długopis	długopisu	MASC;INAN
długość	długości	FEM
dłuto	dłuta	NEUT
dłużnik	dłużnika	MASC;HUM
dźwignia	dźwigni	FEM
dźwięk	dźwięku	MASC;INAN
dżdżownica	dżdżownicy	FEM
dżelada	dżelady	FEM
dżem	dżemu	MASC;INAN
dżentelmen	dżentelmena	MASC;HUM
dżezbend	dżezbendu	MASC;INAN
dżezmen	dżezmena	MASC;HUM
dżingiel	dżingla	MASC;INAN
dżinn	dżinna	MASC;HUM
dżojstik	dżojstika	MASC;INAN
dżokej	dżokeja	MASC;HUM
dżoker	dżokera	MASC;ANIM
dżudoka	dżudoki	MASC;HUM
dżungla	dżungli	FEM
e-mail	e-maila	MASC;INAN
ebonit	ebonitu	MASC;INAN
echo	echa	NEUT
edredon	edredona	MASC;ANIM
edyl	edyla	MASC;HUM
efekt	efektu	MASC;INAN
egiptolog	egiptologa	MASC;HUM
egoista	egoisty	MASC;HUM
egzamin	egzaminu	MASC;INAN
egzonim	egzonimu	MASC;INAN
egzorcysta	egzorcysty	MASC;HUM
egzosfera	egzosfery	FEM
ekierka	ekierki	FEM
ekipa	ekipy	FEM
ekonomista	ekonomisty	MASC;HUM
ekonomistka	ekonomistki	FEM
ekosystem	ekosystemu	MASC;INAN
ekran	ekranu	MASC;INAN
ekshibicjonista	ekshibicjonisty	MASC;HUM
ekspedient	ekspedienta	MASC;HUM
ekspedientka	ekspedientki	FEM
ekspertka	ekspertki	FEM
eksperyment	eksperymentu	MASC;INAN
eksport	eksportu	MASC;INAN
ekstaza	ekstazy	FEM
ekwilibrysta	ekwilibrysty	MASC;HUM
ekwilibrystka	ekwilibrystki	FEM
ekwilibrystyka	ekwilibrystyki	FEM
elektroda	elektrody	FEM
elektron	elektronu	MASC;INAN
elektronik	elektronika	MASC;HUM
elektronowolt	elektronowolta	MASC;INAN
elektrownia	elektrowni	FEM
element	elementu	MASC;INAN
elipsa	elipsy	FEM
elita	elity	FEM
embargo	embarga	NEUT
emerytura	emerytury	FEM
emir	emira	MASC;HUM
emirat	emiratu	MASC;INAN
empetrójka	empetrójki	FEM
emporium	emporium	NEUT
endonim	endonimu	MASC;INAN
enklawa	enklawy	FEM
enter	entera	MASC;INAN
entomolog	entomologa	MASC;HUM
entuzjasta	entuzjasty	MASC;HUM
enzym	enzymu	MASC;INAN
epenteza	epentezy	FEM
epifit	epifitu	MASC;INAN
epilog	epilogu	MASC;INAN
episkopat	episkopatu	MASC;INAN
epitafium	epitafium	NEUT
epitet	epitetu	MASC;INAN
epizod	epizodu	MASC;INAN
epoka	epoki	FEM
eremita	eremity	MASC;HUM
errata	erraty	FEM
erytrocyt	erytrocytu	MASC;INAN
esej	eseju	MASC;INAN
esemes	esemesa	MASC;INAN
ester	estru	MASC;INAN
esteta	estety	MASC;HUM
etan	etanu	MASC;INAN
eter	eteru	MASC;INAN
etrusk	etruska	MASC;HUM
eufemizm	eufemizmu	MASC;INAN
europejka	europejki	FEM
eutanazista	eutanazisty	MASC;HUM
ewangeliarz	ewangeliarza	MASC;INAN
fabryka	fabryki	FEM
fabuła	fabuły	FEM
fag	faga	MASC;ANIM
fagot	fagotu	MASC;INAN
fajek	fajka	MASC;ANIM
fajerwerk	fajerwerku	MASC;INAN
fajka	fajki	FEM
faks	faksu	MASC;INAN
fakt	faktu	MASC;INAN
faktura	faktury	FEM
fala	fali	FEM
falanga	falangi	FEM
fan	fana	MASC;HUM
fanatyczka	fanatyczki	FEM
fanatyk	fanatyka	MASC;HUM
fanka	fanki	FEM
fant	fantu	MASC;INAN
farad	farada	MASC;INAN
farba	farby	FEM
farfocel	farfocla	MASC;ANIM
farma	farmy	FEM
farmaceuta	farmaceuty	MASC;HUM
farmazon	farmazona	MASC;INAN
farsa	farsy	FEM
fasola	fasoli	FEM
faszysta	faszysty	MASC;HUM
fatwa	fatwy	FEM
fauna	fauny	FEM
faza	fazy	FEM
fazan	fazana	MASC;ANIM
fałszerz	fałszerza	MASC;HUM
fałszywka	fałszywki	FEM
felga	felgi	FEM
feminazistka	feminazistki	FEM
feministka	feministki	FEM
fenek	fenka	MASC;ANIM
feniks	feniksa	MASC;ANIM
fenol	fenolu	MASC;INAN
fenyloalanina	fenyloalaniny	FEM
fermion	fermionu	MASC;INAN
festiwal	festiwalu	MASC;INAN
feta	fety	FEM
ficzer	ficzeru	MASC;INAN
fideista	fideisty	MASC;HUM
figura	figury	FEM
filc	filcu	MASC;INAN
filiżaneczka	filiżaneczki	FEM
filiżanka	filiżanki	FEM
filmoteka	filmoteki	FEM
filmowiec	filmowca	MASC;HUM
filologia	filologii	FEM
filozof	filozofa	MASC;HUM
filtr	filtru	MASC;INAN
finalistka	finalistki	FEM
finał	finału	MASC;INAN
fiolet	fioletu	MASC;INAN
fiolka	fiolki	FEM
fiord	fiordu	MASC;INAN
fiołek	fiołka	MASC;INAN
firma	firmy	FEM
fizjoterapeuta	fizjoterapeuty	MASC;HUM
fizyk	fizyka	MASC;HUM
fizyka	fizyki	FEM
flaga	flagi	FEM
flak	flaku	MASC;INAN
flaming	flaminga	MASC;ANIM
flauta	flauty	FEM
flecista	flecisty	MASC;HUM
flirt	flirtu	MASC;INAN
flota	floty	FEM
foka	foki	FEM
folder	folderu	MASC;INAN
folwark	folwarku	MASC;INAN
fonem	fonemu	MASC;INAN
fonetyczka	fonetyczki	FEM
fonetyk	fonetyka	MASC;HUM
fonon	fononu	MASC;INAN
fontanna	fontanny	FEM
forint	forinta	MASC;ANIM
formalista	formalisty	MASC;HUM
fort	fortu	MASC;INAN
fortel	fortelu	MASC;INAN
fortepian	fortepianu	MASC;INAN
foryś	forysia	MASC;HUM
fosa	fosy	FEM
fosforan	fosforanu	MASC;INAN
fotograf	fotografa	MASC;HUM
foton	fotonu	MASC;INAN
fotosynteza	fotosyntezy	FEM
fraczek	fraczka	MASC;INAN
frajer	frajera	MASC;HUM
frak	fraka	MASC;INAN
francuz	francuza	MASC;HUM
francuzka	francuzki	FEM
frank	franka	MASC;ANIM
fregata	fregaty	FEM
fresk	fresku	MASC;INAN
fretka	fretki	FEM
frezer	frezera	MASC;HUM
fristajlowiec	fristajlowca	MASC;HUM
frustrat	frustrata	MASC;HUM
frytka	frytki	FEM
fryzjer	fryzjera	MASC;HUM
fryzjerka	fryzjerki	FEM
fryzura	fryzury	FEM
fuga	fugi	FEM
fuks	fuksa	MASC;INAN
fundament	fundamentu	MASC;INAN
funktor	funktora	MASC;INAN
funpag	funpaga	MASC;INAN
funt	funta	MASC;ANIM
furan	furanu	MASC;INAN
furman	furmana	MASC;HUM
furmanka	furmanki	FEM
furtka	furtki	FEM
fuszer	fuszera	MASC;HUM
futro	futra	NEUT
futrzak	futrzaka	MASC;ANIM
fuzarioza	fuzariozy	FEM
gabinet	gabinetu	MASC;INAN
gadożer	gadożera	MASC;ANIM
gadzinówka	gadzinówki	FEM
gaj	gaju	MASC;INAN
gajowy	gajowego	MASC;HUM
gala	gali	FEM
galeon	galeonu	MASC;INAN
galernik	galernika	MASC;HUM
gamepad	gamepada	MASC;INAN
ganek	ganku	MASC;INAN
garbarz	garbarza	MASC;HUM
garbus	garbusa	MASC;HUM
garderoba	garderoby	FEM
gardziel	gardzieli	FEM
gardło	gardła	NEUT
gargulec	gargulca	MASC;ANIM
garnek	garnka	MASC;INAN
garnirunek	garnirunku	MASC;INAN
garnitur	garnituru	MASC;INAN
garnizon	garnizonu	MASC;INAN
garnuszek	garnuszka	MASC;INAN
garstka	garstki	FEM
gastarbajter	gastarbajtera	MASC;HUM
gastrofaza	gastrofazy	FEM
gatunek	gatunku	MASC;INAN
gawron	gawrona	MASC;ANIM
gaz	gazu	MASC;INAN
gazela	gazeli	FEM
gazetówka	gazetówki	FEM
gałka	gałki	FEM
gałązka	gałązki	FEM
gałąź	gałęzi	FEM
gaśnica	gaśnicy	FEM
gaźnik	gaźnika	MASC;INAN
gejsza	gejszy	FEM
gekon	gekona	MASC;ANIM
gen	genu	MASC;INAN
generał	generała	MASC;HUM
geodeta	geodety	MASC;HUM
gepard	geparda	MASC;ANIM
gest	gestu	MASC;INAN
gibon	gibona	MASC;ANIM
giermek	giermka	MASC;HUM
giez	gza	MASC;ANIM
gigant	giganta	MASC;HUM
gilotyna	gilotyny	FEM
gimnazjum	gimnazjum	NEUT
gitara	gitary	FEM
gitarzysta	gitarzysty	MASC;HUM
glazura	glazury	FEM
gleba	gleby	FEM
glicyna	glicyny	FEM
glif	glifu	MASC;INAN
gliniarz	gliniarza	MASC;HUM
glon	glonu	MASC;INAN
glutamina	glutaminy	FEM
gnat	gnata	MASC;ANIM
gniazdo	gniazda	NEUT
gnębiciel	gnębiciela	MASC;HUM
gol	gola	MASC;ANIM
golarka	golarki	FEM
golfista	golfisty	MASC;HUM
golfistka	golfistki	FEM
golonka	golonki	FEM
gont	gontu	MASC;INAN
gorol	gorola	MASC;HUM
gorycz	goryczy	FEM
goryl	goryla	MASC;ANIM
gorączka	gorączki	FEM
gospoda	gospody	FEM
gospodarka	gospodarki	FEM
gołąbek	gołąbka	MASC;ANIM
gołębnik	gołębnika	MASC;INAN
gościniec	gościńca	MASC;INAN
gość	gościa	MASC;HUM
goździk	goździka	MASC;ANIM
gra	gry	FEM
grabież	grabieży	FEM
grabieżca	grabieżcy	MASC;HUM
graca	gracy	FEM
gracz	gracza	MASC;HUM
graf	grafu	MASC;INAN
grafika	grafiki	FEM
grafoskop	grafoskopu	MASC;INAN
graham	grahama	MASC;INAN
grahamka	grahamki	FEM
gram	grama	MASC;INAN
gramatyka	gramatyki	FEM
gramofon	gramofonu	MASC;INAN
granat	granatu	MASC;INAN
granatnik	granatnika	MASC;INAN
granatowiec	granatowca	MASC;INAN
graniastosłup	graniastosłupa	MASC;INAN
granica	granicy	FEM
granit	granitu	MASC;INAN
grawerowanie	grawerowania	NEUT
grawiton	grawitonu	MASC;INAN
grań	grani	FEM
grej	greja	MASC;INAN
grek	greka	MASC;HUM
grill	grilla	MASC;INAN
grindwal	grindwala	MASC;ANIM
grobowiec	grobowca	MASC;INAN
grochówka	grochówki	FEM
grom	gromu	MASC;INAN
grono	grona	NEUT
grosz	grosza	MASC;INAN
grota	groty	FEM
groza	grozy	FEM
groźba	groźby	FEM
grucha	gruchy	FEM
gruczoł	gruczołu	MASC;INAN
gruda	grudy	FEM
grudzień	grudnia	MASC;INAN
grunt	gruntu	MASC;INAN
grusza	gruszy	FEM
gruszeczka	gruszeczki	FEM
gruszyczka	gruszyczki	FEM
gruz	gruzu	MASC;INAN
gruzin	gruzina	MASC;HUM
gruzinka	gruzinki	FEM
grzbiet	grzbietu	MASC;INAN
grzebień	grzebienia	MASC;INAN
grzech	grzechu	MASC;INAN
grzechotka	grzechotki	FEM
grzechotnik	grzechotnika	MASC;ANIM
grzeczność	grzeczności	FEM
grzejnik	grzejnika	MASC;INAN
grzesiek	grześka	MASC;HUM
grzmot	grzmotu	MASC;INAN
grzybek	grzybka	MASC;ANIM
grzybień	grzybienia	MASC;INAN
grzybobranie	grzybobrania	NEUT
grzywa	grzywy	FEM
grzywna	grzywny	FEM
grób	grobu	MASC;INAN
gród	grodu	MASC;INAN
guawa	guawy	FEM
guma	gumy	FEM
gumka	gumki	FEM
gumno	gumna	NEUT
gust	gustu	MASC;INAN
guz	guza	MASC;INAN
guziec	guźca	MASC;ANIM
gułag	gułagu	MASC;INAN
gwar	gwaru	MASC;INAN
gwara	gwary	FEM
gwałciciel	gwałciciela	MASC;HUM
gwałcicielka	gwałcicielki	FEM
gwałt	gwałtu	MASC;INAN
gwiazdka	gwiazdki	FEM
gwiazdor	gwiazdora	MASC;HUM
gwiazdozbiór	gwiazdozbioru	MASC;INAN
gwint	gwintu	MASC;INAN
gwizdek	gwizdka	MASC;INAN
gwóźdź	gwóździa	MASC;INAN
gówienko	gówienka	NEUT
gówniak	gówniaka	MASC;ANIM
gówniarz	gówniarza	MASC;HUM
gówno	gówna	NEUT
gównoburza	gównoburzy	FEM
gąbka	gąbki	FEM
gąsię	gąsięcia	NEUT
gąska	gąski	FEM
gęstość	gęstości	FEM
gęstwa	gęstwy	FEM
głodówka	głodówki	FEM
głos	głosu	MASC;INAN
głoska	głoski	FEM
głosowanie	głosowania	NEUT
głowa	głowy	FEM
głowica	głowicy	FEM
głownia	głowni	FEM
głośnia	głośni	FEM
głośnik	głośnika	MASC;INAN
głośność	głośności	FEM
głuchoniemy	głuchoniemego	MASC;HUM
głupiec	głupca	MASC;HUM
głupota	głupoty	FEM
głuptas	głuptasa	MASC;HUM
głuszec	głuszca	MASC;ANIM
głód	głodu	MASC;INAN
głóg	głogu	MASC;INAN
głębia	głębi	FEM
gżegżółka	gżegżółki	FEM
habit	habitu	MASC;INAN
hacham	hachama	MASC;HUM
haczyk	haczyka	MASC;INAN
hak	haka	MASC;INAN
hala	hali	FEM
halabarda	halabardy	FEM
halerz	halerza	MASC;INAN
hamak	hamaka	MASC;INAN
hamburger	hamburgera	MASC;ANIM
handlarka	handlarki	FEM
handlarz	handlarza	MASC;HUM
haracz	haraczu	MASC;INAN
harcerz	harcerza	MASC;HUM
harem	haremu	MASC;INAN
harfa	harfy	FEM
harmonogram	harmonogramu	MASC;INAN
hasło	hasła	NEUT
haubica	haubicy	FEM
hazard	hazardu	MASC;INAN
hałas	hałasu	MASC;INAN
headshot	headshota	MASC;INAN
hebel	hebla	MASC;INAN
hedonista	hedonisty	MASC;HUM
heksametr	heksametru	MASC;INAN
heksan	heksanu	MASC;INAN
hektar	hektara	MASC;INAN
helisa	helisy	FEM
hemoliza	hemolizy	FEM
heptan	heptanu	MASC;INAN
herb	herbu	MASC;INAN
herbaciarnia	herbaciarni	FEM
herbata	herbaty	FEM
herbatka	herbatki	FEM
herbicyd	herbicydu	MASC;INAN
herc	herca	MASC;INAN
heretyk	heretyka	MASC;HUM
hetman	hetmana	MASC;ANIM
hełm	hełmu	MASC;INAN
hiena	hieny	FEM
hierarcha	hierarchy	MASC;HUM
hierarchini	hierarchini	FEM
hieroglif	hieroglifu	MASC;INAN
hindus	hindusa	MASC;HUM
hinduska	hinduski	FEM
hiperon	hiperonu	MASC;INAN
hipis	hipisa	MASC;HUM
hipodrom	hipodromu	MASC;INAN
hipopotam	hipopotama	MASC;ANIM
hipoteka	hipoteki	FEM
historyk	historyka	MASC;HUM
hiszpanka	hiszpanki	FEM
hit	hitu	MASC;INAN
hobby	hobby	NEUT
hodowla	hodowli	FEM
hokeista	hokeisty	MASC;HUM
hokejówka	hokejówki	FEM
holender	holendra	MASC;HUM
holenderka	holenderki	FEM
holownik	holownika	MASC;INAN
homar	homara	MASC;ANIM
homomorfizm	homomorfizmu	MASC;INAN
homonim	homonimu	MASC;INAN
homoseksualista	homoseksualisty	MASC;HUM
honor	honoru	MASC;INAN
horda	hordy	FEM
horoskop	horoskopu	MASC;INAN
horyzont	horyzontu	MASC;INAN
hostel	hostelu	MASC;INAN
hotel	hotelu	MASC;INAN
hołd	hołdu	MASC;INAN
hrabstwo	hrabstwa	NEUT
hreczanyk	hreczanyka	MASC;INAN
hreczka	hreczki	FEM
hrywna	hrywny	FEM
huba	huby	FEM
hufnal	hufnalu	MASC;INAN
hulajnoga	hulajnogi	FEM
humanista	humanisty	MASC;HUM
humor	humoru	MASC;INAN
hurtownia	hurtowni	FEM
husyta	husyty	MASC;HUM
huta	huty	FEM
hydraulik	hydraulika	MASC;HUM
hymn	hymnu	MASC;INAN
ibis	ibisa	MASC;ANIM
ibook	ibooka	MASC;ANIM
ichtiolog	ichtiologa	FEM
ideał	ideału	MASC;INAN
identyczność	identyczności	FEM
idiom	idiomu	MASC;INAN
igrek	igreka	MASC;INAN
iguana	iguany	FEM
igła	igły	FEM
ikebana	ikebany	FEM
ikona	ikony	FEM
ikonostas	ikonostasu	MASC;INAN
iloczyn	iloczynu	MASC;INAN
iloraz	ilorazu	MASC;INAN
ilość	ilości	FEM
imac	imaca	MASC;ANIM
imadło	imadła	NEUT
imam	imama	MASC;HUM
imbir	imbiru	MASC;INAN
imbryk	imbryka	MASC;INAN
imię	imienia	NEUT
immunitet	immunitetu	MASC;INAN
imperator	imperatora	MASC;HUM
impreza	imprezy	FEM
indianin	indianina	MASC;HUM
indonezyjczyk	indonezyjczyka	MASC;HUM
indyk	indyka	MASC;ANIM
informatyk	informatyka	MASC;HUM
infrastruktura	infrastruktury	FEM
inkaust	inkaustu	MASC;INAN
inkunabuł	inkunabułu	MASC;INAN
instytut	instytutu	MASC;INAN
insulina	insuliny	FEM
interes	interesu	MASC;INAN
internat	internatu	MASC;INAN
internista	internisty	MASC;HUM
introligator	introligatora	MASC;HUM
intryga	intrygi	FEM
iphone	iphone'a	MASC;ANIM
ipod	ipoda	MASC;ANIM
irakijczyk	irakijczyka	MASC;HUM
irakijka	irakijki	FEM
irlandczyk	irlandczyka	MASC;HUM
irlandka	irlandki	FEM
iskra	iskry	FEM
istnienie	istnienia	NEUT
istota	istoty	FEM
izba	izby	FEM
izoleucyna	izoleucyny	FEM
izotop	izotopu	MASC;INAN
izraelczyk	izraelczyka	MASC;HUM
izraelka	izraelki	FEM
ił	iłu	MASC;INAN
jabol	jabola	MASC;ANIM
jabłczan	jabłczanu	MASC;INAN
jabłecznik	jabłecznika	MASC;INAN
jabło	jabła	NEUT
jabłoń	jabłoni	FEM
jad	jadu	MASC;INAN
jadalnia	jadalni	FEM
jadło	jadła	NEUT
jadłowstręt	jadłowstrętu	MASC;INAN
jagoda	jagody	FEM
jagódeczka	jagódeczki	FEM
jagódka	jagódki	FEM
jajco	jajca	NEUT
jajko	jajka	NEUT
jajnik	jajnika	MASC;INAN
jajowód	jajowodu	MASC;INAN
jak	jaka	MASC;ANIM
jama	jamy	FEM
jamajka	jamajki	FEM
jamb	jambu	MASC;INAN
jamnik	jamnika	MASC;ANIM
jamochłon	jamochłona	MASC;ANIM
janczar	janczara	MASC;HUM
janowiec	janowca	MASC;INAN
janusz	janusza	MASC;HUM
japa	japy	FEM
japoniec	japońca	MASC;HUM
japonka	japonki	FEM
japończyk	japończyka	MASC;HUM
jar	jaru	MASC;INAN
jarmark	jarmarku	MASC;INAN
jarzmo	jarzma	NEUT
jarzynowa	jarzynowej	FEM
jarząb	jarzębu	MASC;INAN
jarząbek	jarząbka	MASC;ANIM
jarzębatka	jarzębatki	FEM
jarzębina	jarzębiny	FEM
jasnota	jasnoty	FEM
jaszczur	jaszczura	MASC;ANIM
jaszczurka	jaszczurki	FEM
jatka	jatki	FEM
jaz	jazu	MASC;INAN
jazda	jazdy	FEM
jałmużna	jałmużny	FEM
jałowiec	jałowca	MASC;INAN
jałówka	jałówki	FEM
jaśmin	jaśminu	MASC;INAN
jaźwiec	jaźwca	MASC;ANIM
jaźń	jaźni	FEM
jebadło	jebadła	NEUT
jebaka	jebaki	MASC;HUM
jednokładność	jednokładności	FEM
jednorożec	jednorożca	MASC;ANIM
jednostka	jednostki	FEM
jedwabnik	jedwabnika	MASC;ANIM
jedynak	jedynaka	MASC;HUM
jedyneczka	jedyneczki	FEM
jehowiec	jehowca	MASC;HUM
jelito	jelita	NEUT
jemioła	jemioły	FEM
jemiołuszka	jemiołuszki	FEM
jeniec	jeńca	MASC;HUM
jeremiada	jeremiady	FEM
jerzyk	jerzyka	MASC;ANIM
jesień	jesieni	FEM
jesion	jesionu	MASC;INAN
jesiotr	jesiotra	MASC;ANIM
jezdnia	jezdni	FEM
jezioro	jeziora	NEUT
jełop	jełopa	MASC;HUM
jeździec	jeźdźca	MASC;HUM
jeżowiec	jeżowca	MASC;ANIM
jeżozwierz	jeżozwierza	MASC;ANIM
jeżyk	jeżyka	MASC;ANIM
jeżyna	jeżyny	FEM
jeżówka	jeżówki	FEM
jodła	jodły	FEM
joga	jogi	FEM
joker	jokera	MASC;ANIM
jon	jonu	MASC;INAN
jonosfera	jonosfery	FEM
joypad	joypada	MASC;INAN
juhas	juhasa	MASC;HUM
junak	junaka	MASC;HUM
jupiter	jupitera	MASC;INAN
jurek	jurka	MASC;HUM
jądro	jądra	NEUT
języczek	języczka	MASC;INAN
językoznawca	językoznawcy	MASC;HUM
kabaczek	kabaczka	MASC;ANIM
kabanos	kabanosa	MASC;ANIM
kabaret	kabaretu	MASC;INAN
kabała	kabały	FEM
kabel	kabla	MASC;INAN
kablówka	kablówki	FEM
kabriolet	kabrioleta	MASC;INAN
kac	kaca	MASC;ANIM
kacenjamer	kacenjamera	MASC;INAN
kaczan	kaczana	MASC;INAN
kaczuszka	kaczuszki	FEM
kaczątko	kaczątka	NEUT
kaczę	kaczęcia	NEUT
kadzielnica	kadzielnicy	FEM
kadłub	kadłuba	MASC;INAN
kadź	kadzi	FEM
kaganiec	kagańca	MASC;INAN
kajak	kajaka	MASC;INAN
kajet	kajetu	MASC;INAN
kajman	kajmana	MASC;ANIM
kajzerka	kajzerki	FEM
kaktus	kaktusa	MASC;INAN
kalafior	kalafiora	MASC;ANIM
kalarepa	kalarepy	FEM
kaldera	kaldery	FEM
kalejdoskop	kalejdoskopu	MASC;INAN
kaleka	kaleki	FEM
kalendarz	kalendarza	MASC;INAN
kaleta	kalety	FEM
kalina	kaliny	FEM
kalka	kalki	FEM
kalkulator	kalkulatora	MASC;INAN
kalmar	kalmara	MASC;ANIM
kalorymetr	kalorymetru	MASC;INAN
kalosz	kalosza	MASC;INAN
kalwinista	kalwinisty	MASC;HUM
kameleon	kameleona	MASC;ANIM
kamera	kamery	FEM
kamerzysta	kamerzysty	MASC;HUM
kamica	kamicy	FEM
kamieniarz	kamieniarza	MASC;HUM
kamienica	kamienicy	FEM
kamieniołom	kamieniołomu	MASC;INAN
kamień	kamienia	MASC;INAN
kanadyjczyk	kanadyjczyka	MASC;HUM
kanadyjka	kanadyjki	FEM
kanapa	kanapy	FEM
kanar	kanara	MASC;HUM
kanarek	kanarka	MASC;ANIM
kanasta	kanasty	FEM
kanał	kanału	MASC;INAN
kandela	kandeli	FEM
kandelabr	kandelabru	MASC;INAN
kangur	kangura	MASC;ANIM
kania	kani	FEM
kanibal	kanibala	MASC;HUM
kanion	kanionu	MASC;INAN
kantar	kantara	MASC;INAN
kapela	kapeli	FEM
kapelan	kapelana	MASC;HUM
kapelusz	kapelusza	MASC;INAN
kapeć	kapcia	MASC;INAN
kapitalista	kapitalisty	MASC;HUM
kapitan	kapitana	MASC;HUM
kapitel	kapitla	MASC;INAN
kaplica	kaplicy	FEM
kapturka	kapturki	FEM
kapuś	kapusia	MASC;HUM
kapłan	kapłana	MASC;HUM
kara	kary	FEM
karabin	karabinu	MASC;INAN
karabinek	karabinka	MASC;INAN
karambol	karambolu	MASC;INAN
karat	karata	MASC;INAN
karawana	karawany	FEM
karaś	karasia	MASC;ANIM
karbieniec	karbieńca	MASC;INAN
karczoch	karczocha	MASC;ANIM
kardiolog	kardiologa	MASC;HUM
kardynał	kardynała	MASC;HUM
kariera	kariery	FEM
kark	karku	MASC;INAN
karma	karmy	FEM
karnista	karnisty	MASC;HUM
karo	kara	NEUT
karoca	karocy	FEM
karp	karpia	MASC;ANIM
karta	karty	FEM
karteczka	karteczki	FEM
kartka	kartki	FEM
kartkówka	kartkówki	FEM
kartofel	kartofla	MASC;INAN
karykatura	karykatury	FEM
karyna	karyny	FEM
karzeł	karła	MASC;ANIM
kasa	kasy	FEM
kasjer	kasjera	MASC;HUM
kasjerka	kasjerki	FEM
kask	kasku	MASC;INAN
kaskader	kaskadera	MASC;HUM
kasownik	kasownika	MASC;INAN
kasta	kasty	FEM
kastrat	kastrata	MASC;HUM
kasyno	kasyna	NEUT
kasza	kaszy	FEM
kaszalot	kaszalota	MASC;ANIM
kaszanka	kaszanki	FEM
kasztan	kasztana	MASC;INAN
kasztanowiec	kasztanowca	MASC;INAN
kaszubka	kaszubki	FEM
kat	kata	MASC;HUM
katabas	katabasa	MASC;HUM
katakana	katakany	FEM
katal	katalu	MASC;INAN
katalizator	katalizatora	MASC;INAN
katalończyk	katalończyka	MASC;HUM
katapulta	katapulty	FEM
katastrofa	katastrofy	FEM
katechizm	katechizmu	MASC;INAN
katedra	katedry	FEM
kation	kationu	MASC;INAN
katol	katola	MASC;HUM
kauczukowiec	kauczukowca	MASC;INAN
kawa	kawy	FEM
kawaler	kawalera	MASC;HUM
kawalik	kawalika	MASC;INAN
kawał	kawału	MASC;INAN
kawałek	kawałka	MASC;INAN
kawiarenka	kawiarenki	FEM
kawka	kawki	FEM
kawon	kawona	MASC;INAN
kawowiec	kawowca	MASC;INAN
kazanie	kazania	NEUT
kazeina	kazeiny	FEM
